RECNO,TName,Company,Div_LES,Terminal,Status,ChassisNo,CONTAINERNO,LI_NO,QTY_LE,SVCCODE_LE,SVCDESCRIPTION_LE,RATECODE_LE,RATE_LE,CHGAMT_LE,chz_pickup_loc,Shipper_Name,ConsigneeID,Consignee_Name,BilltoID_LES,Billto_Name_LES,Preferred,WorkorderNo,PBI_RefNo,BOL,SSL,PU_Date,PU_Time,Original_SchedDelv,SchedDelv,Original_scheddelvtime,Scheddelvtime,POD_Date,POD_Time,Ingatedate,ReturnTo,CHZ_returnTo,CHZ_ingatedate,RECEIVEDBY,YARDID,LASTFREEDAY,FREEDAYS,LAST_RETURN,Linehaul_Amount,FSC_Amount,Line_Total,ChasFee_Total,EL_Bill_Total,DP_Total,MP_Total,Net_Total,Rel_Date,Billed_Date_LES,Rcvd_Date_LES
1905819,ELBilling,PBI,PBI,CHI,AC,OESZ802065,TEMU6434822,1416,2,YST,YARD STORAGE CHARGES,E,28,56,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,1731388350,,6312545420,COS,1/18/2022,1822,1/19/2022,1/19/2022,0,2359,1/19/2022,1000,2/3/2022,CNIJO,REUSE,2/3/2022,LOT S,DELCOIL,1/18/2022,20,2/6/2022,0,0,0,0,0,0,0,0,1/14/2022,1/31/2022,2/8/2022
1905822,Lineitem,PBI,PBI,DAL,88,DDTZ304733,PLYU888533,2,2,YST,YARD STORAGE CHARGES,E,30,60,,BNSF ALLIANCE (T926),QUADCTX,QUAKER DC CHALK HILL,PEPSITX,PEPSI LOGISTICS COMPANY INC.,PEPSITX,1728106,,,PEP,1/18/2022,1208,1/19/2022,1/19/2022,1230,1230,1/19/2022,1225,1/19/2022,BNSFATX,BNSFATX,1/19/2022,,TXSTETX,1/18/2022,4,1/21/2022,0,0,0,0,0,0,0,0,1/14/2022,1/20/2022,2/18/2022
1905823,Lineitem,PBI,PBI,DAL,88,NSFZ132310,PLYU892387,2,2,YST,YARD STORAGE CHARGES,E,30,60,,BNSF ALLIANCE (T926),QUADCTX,QUAKER DC CHALK HILL,PEPSITX,PEPSI LOGISTICS COMPANY INC.,PEPSITX,1728110,,,PEP,1/18/2022,725,1/19/2022,1/19/2022,630,630,1/19/2022,512,1/19/2022,BNSFATX,BNSFATX,1/19/2022,,TXSTETX,1/18/2022,4,1/21/2022,0,0,0,0,0,0,0,0,1/14/2022,2/3/2022,2/18/2022
1905826,Lineitem,PBI,PBI,ATL,99,ZCSZ501439,TLLU5492229,3,2,YST,YARD STORAGE CHARGES,E,40,80,,NS - NORFOLK AUSTELL (L690),MAKIGA,MAKITA CORP.,DPOWGA,DJ POWERS,DPOWGA,526882,,ONEYSH1FVP228500,ONE,1/20/2022,1357,1/20/2022,1/21/2022,1259,600,1/21/2022,600,1/21/2022,NORGA,NORGA,1/21/2022,,PBIGA,1/19/2022,5,1/26/2022,0,0,0,0,0,0,0,0,1/14/2022,1/25/2022,2/28/2022
1905836,ELBilling,PBI,PBI,CHI,AC,MSCZ400819,TRHU6580693,1415,2,YST,YARD STORAGE CHARGES,E,28,56,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,1731388350,,6312545420,COS,1/18/2022,1737,1/19/2022,1/19/2022,0,2359,1/19/2022,1200,1/22/2022,BNLPCIL,BNLPCIL,1/22/2022,LOT S,DELCOIL,1/18/2022,20,2/6/2022,0,0,0,0,0,0,0,0,1/14/2022,1/31/2022,2/8/2022
1905857,Lineitem,PBI,PBI,ATL,99,TAXZ803774,OOLU0436244,4,7,YST,YARD STORAGE CHARGES,E,40,280,,NS - NORFOLK AUSTELL (L690),CASESGA,CASESTACK,ROARNY,"ROAR Logistics, Inc",ROARNY,951564,,OOLU2033375640,OOC,1/28/2022,1014,2/3/2022,2/3/2022,2359,2359,2/3/2022,1212,2/11/2022,NORGA,NORGA,2/11/2022,,PBIGA,1/27/2022,6,2/4/2022,0,0,0,0,0,0,0,0,1/14/2022,2/15/2022,3/8/2022
1905863,Lineitem,PBI,PBI,MEM,99,TAXZ459252,MOEU1415498,3,3,YST,YARD STORAGE CHARGES,E,40,120,CMCPID,CN -CNRR MEM (P484),TREFLMS,TREMONT FLORAL SUPPLIES,QUARTNY,QUARTZ LOGISTICS (NY) INC.,QUARTNY,OINYC-21120215,,ONEYTPEB95640300,ONE,1/24/2022,1800,1/26/2022,1/26/2022,1300,1300,1/26/2022,1300,1/26/2022,UPAR,UPAR,1/26/2022,DT,INTERS,1/24/2022,5,1/28/2022,0,0,0,0,0,0,0,0,1/14/2022,1/27/2022,2/14/2022
1905864,ELBilling,PBI,PBI,MEM,AC,TSXZ479000,CBHU7083159,1951,5,YST,YARD STORAGE CHARGES,E,40,200,,BNSF MEMPHIS (P486),MEDMDTN,MEDEGEN MEDICAL,MEMETN,MEDEGEN MEDICAL PRODUCTS,MEDMDTN,3510213630,,2128696650,OOC,2/4/2022,2124,2/3/2022,2/8/2022,1429,1429,2/8/2022,1345,2/18/2022,BNMEM,BNMEM,2/18/2022,,INTERST,2/3/2022,10,2/17/2022,0,0,0,0,0,0,0,0,1/17/2022,2/8/2022,3/7/2022
1905865,ELBilling,PBI,PBI,MEM,AC,TSXZ440665,OOLU8610352,1610,4,YST,YARD STORAGE CHARGES,E,40,160,,BNSF MEMPHIS (P486),MEDMDTN,MEDEGEN MEDICAL,MEMETN,MEDEGEN MEDICAL PRODUCTS,MEDMDTN,3510213644,,2128774130,OOC,2/4/2022,1426,2/3/2022,2/7/2022,1429,1429,2/7/2022,728,2/8/2022,BNMEM,BNMEM,2/8/2022,,INTERS,2/4/2022,10,2/17/2022,0,0,0,0,0,0,0,0,1/17/2022,2/8/2022,3/7/2022
1905866,ELBilling,PBI,PBI,MEM,AC,TSXZ481606,CSNU7815474,1654,5,YST,YARD STORAGE CHARGES,,0,200,,BNSF MEMPHIS (P486),MEDMDTN,MEDEGEN MEDICAL,MEMETN,MEDEGEN MEDICAL PRODUCTS,MEDMDTN,3510213648,,2128697470,OOC,2/4/2022,2231,2/3/2022,2/8/2022,1429,1429,2/8/2022,1005,2/17/2022,BNMEM,BNMEM,2/17/2022,,INTERS,2/4/2022,10,2/17/2022,0,0,0,0,0,0,0,0,1/17/2022,2/8/2022,3/7/2022
1905873,ELBilling,PBI,PBI,CHI,AC,FHCZ144577,TGBU9733750,1249,5,YST,YARD STORAGE CHARGES,E,28,140,,UP -GLOBAL 4 (I206),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3863019-CHI27976019,,SZPBS0269401,ONE,2/28/2022,1732,3/5/2022,3/5/2022,0,2359,3/4/2022,2130,,,,,,DELCOIL,2/28/2022,20,3/19/2022,0,0,0,0,0,0,0,0,1/15/2022,,
1905874,ELBilling,PBI,PBI,CHI,AC,FLXZ421610,FFAU3655236,1300,6,YST,YARD STORAGE CHARGES,E,28,168,,UP -GLOBAL 4 (I206),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3863028-CHI27976287,,PKGB89198700,ONE,2/28/2022,1708,3/5/2022,3/5/2022,0,2359,3/5/2022,1430,3/7/2022,GLO4,GLO4,3/7/2022,,DELCOIL,2/28/2022,20,3/19/2022,0,0,0,0,0,0,0,0,1/15/2022,,
1905877,ELBilling,PBI,PBI,CHI,AC,FLXZ413924,TRHU6207910,1250,6,YST,YARD STORAGE CHARGES,E,28,168,,UP -GLOBAL 4 (I206),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3863028-CHI27976288,,PKGB89198700,ONE,2/28/2022,1941,3/5/2022,3/5/2022,0,2359,3/5/2022,1330,3/8/2022,DELCOIL,DELCOIL,3/8/2022,,DELCOIL,2/28/2022,20,3/19/2022,0,0,0,0,0,0,0,0,1/15/2022,,
1905878,ELBilling,PBI,PBI,CHI,AC,FDLZ507111,GCXU5432714,1255,6,YST,YARD STORAGE CHARGES,E,28,168,,UP -GLOBAL 4 (I206),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3863028-CHI27976289,,PKGB89198700,ONE,2/28/2022,1800,3/5/2022,3/5/2022,0,2359,3/5/2022,1030,,,,,,DELCOIL,2/28/2022,20,3/19/2022,0,0,0,0,0,0,0,0,1/15/2022,,
1905879,ELBilling,PBI,PBI,CHI,AC,FVXZ709030,TLLU4602487,1257,6,YST,YARD STORAGE CHARGES,E,28,168,,UP -GLOBAL 4 (I206),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3863028-CHI27976286,,PKGB89198700,ONE,2/28/2022,1902,3/5/2022,3/5/2022,0,2359,3/5/2022,1300,,,,,,DELCOIL,2/28/2022,20,3/19/2022,0,0,0,0,0,0,0,0,1/15/2022,,
1905897,Lineitem,PBI,PBI,CHI,88,TSXZ470023,SMCU1210260,3,3,YST,YARD STORAGE CHARGES,E,40,120,,UP -GLOBAL 4 (I206),PLASMIL,"YOUNG MYDENT, LLC",PEGASTX,PEGASUS LOGISTICS GROUP,PEGASTX,S00192837,,SMLMSHSS0B603400,SME,1/17/2022,1232,1/19/2022,1/19/2022,800,800,1/19/2022,800,1/25/2022,GLO4,GLO4,1/25/2022,,DELCOIL,1/17/2022,5,1/21/2022,0,0,0,0,0,0,0,0,1/17/2022,1/27/2022,2/9/2022
1905900,ELBilling,PBI,PBI,ATL,AC,TLXZ429656,HMMU6184883,916,8,YST,YARD STORAGE CHARGES,E,28,224,,NS - NORFOLK AUSTELL (L690),BBYSAM,BEST BUY #718 / SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL22002680367,,LCHM08496600,HII,1/20/2022,339,1/27/2022,1/27/2022,700,700,1/27/2022,730,1/27/2022,STRTURN,STRTURN,1/27/2022,,PBIGA,1/20/2022,20,2/8/2022,0,0,0,0,0,0,0,0,12/31/2021,3/10/2022,
1905901,ELBilling,PBI,PBI,ATL,AC,FLTZ440374,TRLU6669454,1608,8,YST,YARD STORAGE CHARGES,E,28,224,,NS - NORFOLK AUSTELL (L690),BBYSAM,BEST BUY #718 / SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL22002680368,,LCHM08496601,HII,1/20/2022,1520,1/27/2022,1/27/2022,530,530,1/27/2022,400,1/27/2022,STRTURN,STRTURN,1/27/2022,,PBIGA,1/20/2022,20,2/8/2022,0,0,0,0,0,0,0,0,12/31/2021,3/10/2022,
1905902,ELBilling,PBI,PBI,ATL,AC,CMAZ400147,KOCU5102254,1543,8,YST,YARD STORAGE CHARGES,E,28,224,,NS - NORFOLK AUSTELL (L690),BBYSAM,BEST BUY #718 / SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL22002680369,,LCHM35507100,HII,1/21/2022,353,1/28/2022,1/28/2022,830,830,1/28/2022,830,1/28/2022,STRTURN,STRTURN,1/28/2022,,PBIGA,1/21/2022,20,2/9/2022,0,0,0,0,0,0,0,0,12/31/2021,3/10/2022,
1905903,ELBilling,PBI,PBI,ATL,AC,TAXZ477898,KOCU4589019,1544,8,YST,YARD STORAGE CHARGES,E,28,224,,NS - NORFOLK AUSTELL (L690),BBYSAM,BEST BUY #718 / SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL22002681109,,LCHM35507101,HII,1/21/2022,251,1/28/2022,1/28/2022,700,700,1/28/2022,630,1/28/2022,STRTURN,STRTURN,1/28/2022,,PBIGA,1/21/2022,20,2/9/2022,0,0,0,0,0,0,0,0,12/31/2021,3/10/2022,
1905904,ELBilling,PBI,PBI,ATL,AC,TLXZ429602,BSIU9942217,915,8,YST,YARD STORAGE CHARGES,E,28,224,,NS - NORFOLK AUSTELL (L690),BBYSAM,BEST BUY #718 / SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL22002680370,,LCHM35507102,HII,1/20/2022,215,1/27/2022,1/27/2022,700,700,1/27/2022,645,1/27/2022,NORGA,NORGA,1/27/2022,,PBIGA,1/20/2022,20,2/8/2022,0,0,0,0,0,0,0,0,12/31/2021,3/10/2022,
1905913,Lineitem,PBI,PBI,DAL,88,DDTZ305887,PLYU884083,2,2,YST,YARD STORAGE CHARGES,E,30,60,,BNSF ALLIANCE (T926),QUDCTX9,Quaker DC,PEPSITX,PEPSI LOGISTICS COMPANY INC.,PEPSITX,1722027,,,PEP,1/17/2022,1724,1/18/2022,1/18/2022,1100,1100,1/18/2022,1000,1/18/2022,BNSFATX,BNSFATX,1/18/2022,,TXSTETX,1/16/2022,4,1/20/2022,0,0,0,0,0,0,0,0,1/17/2022,1/21/2022,2/17/2022
1905937,ELBilling,PBI,PBI,HOU,AC,MAEC670901,KOCU5166270,1500,1,YST,YARD STORAGE CHARGES,E,28,28,,UP - SETTAGAST YARD (S637),BES26TX,BEST BUY DDC #2607 SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL21002618666,,LCHM98181601,HII,1/28/2022,721,2/7/2022,2/8/2022,630,630,2/8/2022,630,2/8/2022,BARBOUR,BARBOUR,2/8/2022,,APADFTX,1/28/2022,20,2/16/2022,0,0,0,0,0,0,0,0,12/23/2021,,
1905938,ELBilling,PBI,PBI,HOU,AC,APMZ421425,KOCU4010343,1457,1,YST,YARD STORAGE CHARGES,E,28,28,,UP - SETTAGAST YARD (S637),BES26TX,BEST BUY DDC #2607 SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL21002618578,,LCHM98181600,HII,1/27/2022,1010,2/4/2022,2/17/2022,900,900,2/17/2022,900,2/17/2022,BARBOUR,BARBOUR,2/17/2022,,APADFTX,1/28/2022,20,2/15/2022,0,0,0,0,0,0,0,0,12/23/2021,,
1905939,ELBilling,PBI,PBI,HOU,AC,MAEC660302,CAIU9970804,1427,22,YST,YARD STORAGE CHARGES,E,28,616,,UP - SETTAGAST YARD (S637),BES26TX,BEST BUY DDC #2607 SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL21002618667,,LCHM72888301,HII,1/27/2022,1404,2/4/2022,2/17/2022,830,630,2/17/2022,630,2/17/2022,BARBOUR,BARBOUR,2/17/2022,,APADFTX,1/28/2022,20,2/15/2022,0,0,0,0,0,0,0,0,12/23/2021,,
1905940,ELBilling,PBI,PBI,HOU,AC,APMZ422530,KOCU5142616,824,1,YST,YARD STORAGE CHARGES,E,28,28,,UP - SETTAGAST YARD (S637),BES26TX,BEST BUY DDC #2607 SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL21002618779,,LCHM72888300,HII,1/27/2022,1254,2/7/2022,2/8/2022,630,830,2/8/2022,830,2/8/2022,BARBOUR,BARBOUR,2/8/2022,,APADFTX,1/28/2022,20,2/15/2022,0,0,0,0,0,0,0,0,12/23/2021,,
1905941,ELBilling,PBI,PBI,HOU,AC,DCNZ416970,HMMU6170365,1425,22,YST,YARD STORAGE CHARGES,E,28,616,,UP - SETTAGAST YARD (S637),BES26TX,BEST BUY DDC #2607 SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL21002618668,,LCHM19050900,HII,1/27/2022,1641,2/4/2022,2/17/2022,630,630,2/17/2022,630,2/17/2022,BARBOUR,BARBOUR,2/17/2022,,APADFTX,1/28/2022,20,2/15/2022,0,0,0,0,0,0,0,0,12/23/2021,,
1905965,Lineitem,PBI,PBI,MEM,99,TSXZ299589,CAIU6486822,3,2,YST,YARD STORAGE CHARGES,E,40,80,,UP - UNION PACIFIC MARION (P279),LCBBMTN,LCB BATTERY LLC,DJSITX,DJS INTERNATIONAL SERVICES - TX,DJSITX,S21I115154,,YMLUW490409608,YML,2/1/2022,1531,2/2/2022,2/2/2022,800,800,2/2/2022,811,2/2/2022,UPAR,UPAR,2/2/2022,,INTERS,2/1/2022,4,2/4/2022,0,0,0,0,0,0,0,0,1/17/2022,2/7/2022,3/9/2022
1905966,Lineitem,PBI,PBI,MEM,99,TSXZ235098,SEGU1690445,3,2,YST,YARD STORAGE CHARGES,E,40,80,,UP - UNION PACIFIC MARION (P279),LCBBMTN,LCB BATTERY LLC,DJSITX,DJS INTERNATIONAL SERVICES - TX,DJSITX,S21I115155,,YMLUW490409608,YML,2/1/2022,1639,2/2/2022,2/7/2022,900,700,2/7/2022,700,2/7/2022,INTERMO,BNMEM,2/7/2022,,INTERS,2/1/2022,4,2/4/2022,0,0,0,0,0,0,0,0,1/17/2022,2/10/2022,3/16/2022
1905980,Lineitem,PBI,PBI,CHI,99,TSXZ289321,OOLU1633649,3,1,YST,YARD STORAGE CHARGES,E,40,40,,BNSF LPC Logistics Park (H572),ALLSTIN,ALL STATE FASTENER CORP,TNETWCA,T. NETWORK INC.,TNETWCA,TB00001557,,OOLU2686007210,OOC,1/18/2022,1351,1/19/2022,1/19/2022,1159,1159,1/19/2022,750,1/19/2022,BNLPCIL,BNLPCIL,1/19/2022,,DELCOIL,1/18/2022,6,1/25/2022,0,0,0,0,0,0,0,0,1/18/2022,1/20/2022,2/28/2022
1905995,Lineitem,PBI,PBI,ATL,99,TAXZ221213,OOLU0191368,3,4,YST,YARD STORAGE CHARGES,E,40,160,,NS - NORFOLK AUSTELL (L690),CASESGA,CASESTACK,ROARNY,"ROAR Logistics, Inc",ROARNY,952432,,OOLU2682498460,OOC,1/29/2022,1105,1/31/2022,2/1/2022,2359,2359,2/1/2022,1645,2/7/2022,NORGA,NORGA,2/7/2022,,PBIGA,1/27/2022,6,2/6/2022,0,0,0,0,0,0,0,0,1/18/2022,2/7/2022,3/1/2022
1906019,Lineitem,PBI,PBI,CHI,88,TSXZ412975,FSCU9743393,3,3,YST,YARD STORAGE CHARGES,E,40,120,,UP -GLOBAL 4 (I206),PRIWCIL,PRIORITY WIRE & CABLE,HJLOGNJ,EUSU/Hanjin Logistics - NJ,HJLOGNJ,WONYC2201191595,,CMDUSGN1385180,CMA,3/5/2022,1037,3/7/2022,3/7/2022,1459,1459,3/7/2022,1000,3/7/2022,DELCOIL,DELCOIL,3/7/2022,,DELCOIL,3/6/2022,4,3/9/2022,0,0,0,0,0,0,0,0,2/25/2022,3/8/2022,3/17/2022
1906030,ELBilling,PBI,PBI,SAV,AC,FLTZ454900,CMAU4354727,954,5,YST,YARD STORAGE CHARGES,E,40,200,,Georgia Ports Authority (L738),SHAWCO,SHAWMUT CORP,KUEHNC,KUEHNE & NAGEL - NC,KUEHNC,9075201677-01,,NBDN402519,CMA,2/2/2022,1147,2/7/2022,2/7/2022,500,500,2/7/2022,445,2/8/2022,GAPORT,GAPORT,2/8/2022,,OTDLOGA,2/3/2022,4,2/7/2022,0,0,0,0,0,0,0,0,1/17/2022,3/2/2022,3/7/2022
1906050,ELBilling,PBI,PBI,DAL,AC,DCLZ404033,CCLU7885703,857,24,YST,YARD STORAGE CHARGES,E,28,672,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731398155,,6319243010,COS,1/29/2022,934,2/21/2022,2/21/2022,2359,2359,2/21/2022,803,,,,,,TXSTETX,1/30/2022,20,2/17/2022,0,0,0,0,0,0,0,0,1/18/2022,,
1906051,ELBilling,PBI,PBI,DAL,AC,TNPZ467823,CBHU8168230,1327,12,YST,YARD STORAGE CHARGES,E,28,336,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731398155,,6319243011,COS,2/2/2022,1617,2/13/2022,2/13/2022,2359,2359,2/13/2022,1020,2/25/2022,CONGLTX,BNSFATX,2/25/2022,,TXSTETX,2/3/2022,20,2/21/2022,0,0,0,0,0,0,0,0,1/18/2022,,
1906052,ELBilling,PBI,PBI,DAL,AC,APMZ701478,OOCU8713185,831,22,YST,YARD STORAGE CHARGES,E,28,616,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731398155,,6319243012,COS,1/29/2022,1008,2/19/2022,2/19/2022,2359,2359,2/19/2022,900,2/21/2022,INTCHAS,INTCHAS,2/21/2022,,TXSTETX,1/30/2022,20,2/17/2022,0,0,0,0,0,0,0,0,1/18/2022,,
1906053,ELBilling,PBI,PBI,DAL,AC,TNPZ479142,CSNU6301233,900,20,YST,YARD STORAGE CHARGES,E,28,560,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731398155,,6319243013,COS,1/29/2022,720,2/17/2022,2/17/2022,2359,2359,2/17/2022,1727,2/25/2022,BNSFATX,BNSFATX,2/25/2022,,TXSTETX,1/30/2022,20,2/17/2022,0,0,0,0,0,0,0,0,1/18/2022,,
1906054,ELBilling,PBI,PBI,DAL,AC,TNPZ457340,TGBU4847447,908,22,YST,YARD STORAGE CHARGES,E,28,616,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731398155,,6319243014,COS,1/29/2022,645,2/19/2022,2/19/2022,2359,2359,2/19/2022,710,2/21/2022,INTCHAS,BNSFATX,2/21/2022,,TXSTETX,1/30/2022,20,2/17/2022,0,0,0,0,0,0,0,0,1/18/2022,,
1906055,ELBilling,PBI,PBI,DAL,AC,TNPZ490028,TCKU7668029,823,9,YST,YARD STORAGE CHARGES,E,28,252,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731398155,,6319243015,COS,2/6/2022,936,2/14/2022,2/14/2022,2359,2359,2/14/2022,1401,2/21/2022,INTCHAS,BNSFATX,2/21/2022,,TXSTETX,2/6/2022,20,2/25/2022,0,0,0,0,0,0,0,0,1/19/2022,,
1906056,ELBilling,PBI,PBI,DAL,AC,TNPZ496852,OOLU9304043,919,23,YST,YARD STORAGE CHARGES,E,28,644,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731398155,,6319243016,COS,1/29/2022,1419,2/20/2022,2/20/2022,2359,2359,2/20/2022,700,2/25/2022,CONGLTX,BNSFATX,2/25/2022,,TXSTETX,1/30/2022,20,2/17/2022,0,0,0,0,0,0,0,0,1/19/2022,,
1906057,ELBilling,PBI,PBI,DAL,AC,TNPZ498620,OOCU8959142,903,23,YST,YARD STORAGE CHARGES,E,28,644,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731398155,,6319243017,COS,1/29/2022,924,2/20/2022,2/20/2022,2359,2359,2/20/2022,700,2/25/2022,BNSFATX,BNSFATX,2/25/2022,,TXSTETX,1/30/2022,20,2/17/2022,0,0,0,0,0,0,0,0,1/19/2022,,
1906058,ELBilling,PBI,PBI,DAL,AC,TNPZ499283,BEAU5585214,832,24,YST,YARD STORAGE CHARGES,E,28,672,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731398155,,6319243018,COS,1/29/2022,820,2/21/2022,2/21/2022,2359,2359,2/21/2022,535,3/9/2022,BNSFATX,BNSFATX,3/9/2022,,TXSTETX,1/30/2022,20,2/17/2022,0,0,0,0,0,0,0,0,1/19/2022,,
1906072,Lineitem,PBI,PBI,CHI,88,DCNZ207580,TEMU5576993,3,2,YST,YARD STORAGE CHARGES,E,40,80,,BNSF LPC Logistics Park (H572),PETAHIL,PET AG INC,OLUSANY,OL USA LLC,OLUSANY,CHOLX220013,,,YML,2/11/2022,1600,2/7/2022,2/14/2022,800,800,2/14/2022,800,2/15/2022,BNLPCIL,BNLPCIL,2/15/2022,,,,4,2/16/2022,0,0,0,0,0,0,0,0,1/19/2022,2/18/2022,
1906115,Lineitem,PBI,PBI,CHI,99,DCYZ401809,HDMU6546916,3,5,YST,YARD STORAGE CHARGES,E,25,125,,UP -GLOBAL 4 (I206),TREDIN,TREDIT TIRE & WHEEL,DJSTXIL,DJS INTERNATIONAL SERVICES - IL,DJSTXIL,S21I113934,,TAOZ60454100,HII,1/20/2022,1317,1/24/2022,1/24/2022,1159,1159,1/24/2022,1000,2/12/2022,GLO4,GLO4,2/12/2022,,DELCOIL,1/21/2022,10,1/29/2022,0,0,0,0,0,0,0,0,1/19/2022,2/18/2022,
1906118,Lineitem,PBI,PBI,ATL,99,DCSZ796585,NYKU5729611,2,2,YST,YARD STORAGE CHARGES,E,40,80,,NS - NORFOLK AUSTELL (L690),GENLOGA,GENIQUA LOGISTICS,QUARTCA,Quartz Logistics Inc.,QUARTCA,OILAX-21120274,,ONEYTPEBA7750600,ONE,2/14/2022,1813,2/15/2022,2/15/2022,1300,1300,2/15/2022,1300,2/16/2022,CMCAUGA,CMCAUGA,2/16/2022,,PBIGA,2/14/2022,5,2/18/2022,0,0,0,0,0,0,0,0,1/19/2022,2/16/2022,3/11/2022
1906136,Lineitem,PBI,PBI,ATL,31,FLXZ208063,NYKU9896134,4,1,YST,YARD STORAGE CHARGES,E,40,40,,NS - NORFOLK AUSTELL (L690),CASESGA,CASESTACK,ROARNY,"ROAR Logistics, Inc",ROARNY,952876,,ONEYBKKBDX367400,ONE,3/1/2022,1329,3/2/2022,3/2/2022,2359,2359,3/2/2022,1248,,,,,,PBIGA,2/27/2022,5,3/7/2022,0,0,0,0,0,0,0,0,1/19/2022,,
1906138,Lineitem,PBI,PBI,ATL,31,TCWZ217123,TEMU5821719,3,1,YST,YARD STORAGE CHARGES,E,40,40,,NS - NORFOLK AUSTELL (L690),CASESGA,CASESTACK,ROARNY,"ROAR Logistics, Inc",ROARNY,952884,,ONEYBKKBDX367400,ONE,3/1/2022,1619,3/2/2022,3/2/2022,2359,2359,3/2/2022,1430,,,,,,PBIGA,2/27/2022,5,3/7/2022,0,0,0,0,0,0,0,0,1/19/2022,,
1906162,ELBilling,PBI,PBI,DIT,AC,OESZ806658,KOCU4925664,806,5,YST,YARD STORAGE CHARGES,E,28,140,,UP - DIT WILMER (V963),AARONTX,AARON C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL21002666610,,LCHM34231000,HII,1/24/2022,1341,1/28/2022,1/28/2022,1100,1100,1/28/2022,850,1/28/2022,UPRRTX,UPRRTX,1/28/2022,,PBWWRTX,1/24/2022,20,2/12/2022,0,0,0,0,0,0,0,0,12/29/2021,,
1906163,ELBilling,PBI,PBI,DIT,AC,APMZ420216,KOCU4490582,807,8,YST,YARD STORAGE CHARGES,E,28,224,,UP - DIT WILMER (V963),AARONTX,AARON C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL21002666701,,LCHM34231001,HII,1/24/2022,1403,1/31/2022,1/31/2022,1100,1100,1/31/2022,1100,1/31/2022,UPRRTX,UPRRTX,1/31/2022,,PBWWRTX,1/24/2022,20,2/12/2022,0,0,0,0,0,0,0,0,12/29/2021,,
1906167,Lineitem,PBI,PBI,ATL,99,TSXZ273662,TRHU1340494,3,10,YST,YARD STORAGE CHARGES,E,40,400,,NS - NORFOLK AUSTELL (L690),CASESGA,CASESTACK,ROARNY,"ROAR Logistics, Inc",ROARNY,952898,,CMDUTHD0815651,CMA,2/2/2022,1329,2/11/2022,2/11/2022,2359,2359,2/11/2022,1430,2/17/2022,NORGA,NORGA,2/17/2022,,PBIGA,2/2/2022,4,2/7/2022,0,0,0,0,0,0,0,0,1/19/2022,2/18/2022,3/15/2022
